No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1600.1759476762534;0.175947676253372;0.0;0.0;0;10000001
2;1600.1054245504924;0.105424550492444;0.0;0.0;0;10000001
3;1600.208421470285;0.208421470284975;0.0;0.0;0;10000001
4;1600.204152308082;0.20415230808203;0.0;0.0;0;10000001
5;1600.229013330173;0.229013330173075;0.0;0.0;0;10000001
6;1600.2111423700508;0.211142370050766;0.0;0.0;0;10000001
7;1600.188075095187;0.18807509518706;0.0;0.0;0;10000001
8;1600.1489055553009;0.148905555300871;0.0;0.0;0;10000001
9;1600.19157572877;0.191575728769976;0.0;0.0;0;10000001
10;1600.1860764615437;0.186076461543735;0.0;0.0;0;10000001
11;1600.1564712247725;0.156471224772531;0.0;0.0;0;10000001
12;1600.1728094568498;0.172809456849791;0.0;0.0;0;10000001
13;1600.1088696600564;0.108869660056371;0.0;0.0;0;10000001
14;1600.2261328685508;0.226132868550849;0.0;0.0;0;10000001
15;1600.1816466783148;0.181646678314792;0.0;0.0;0;10000001
16;1600.1962602104534;0.196260210453374;0.0;0.0;0;10000001
17;1600.1285630757927;0.128563075792727;0.0;0.0;0;10000001
18;1600.1683257456846;0.168325745684569;0.0;0.0;0;10000001
19;1600.1833155110248;0.18331551102483;0.0;0.0;0;10000001
20;1600.1497989737957;0.149798973795669;0.0;0.0;0;10000001
21;1600.1276051221216;0.127605122121622;0.0;0.0;0;10000001
22;1600.1332479107446;0.133247910744558;0.0;0.0;0;10000001
23;1600.1297634590237;0.129763459023707;0.0;0.0;0;10000001
24;1600.1012931248986;0.101293124898575;0.0;0.0;0;10000001
25;1600.125028921932;0.125028921931971;0.0;0.0;0;10000001
26;1600.1847876661345;0.184787666134525;0.0;0.0;0;10000001
27;1600.272023654867;0.272023654867098;0.0;0.0;0;10000001
28;1600.1241309893492;0.124130989349169;0.0;0.0;0;10000001
29;1600.3015410011021;0.301541001102123;0.0;0.0;0;10000001
30;1600.1689521025648;0.168952102564845;0.0;0.0;0;10000001
