Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.0;0.0;0.0;0.0;0.0;100.0
F2;0.06255579525895882;3.415095996037053;0.5653093595311864;0.17175651811248827;0.8327938884121926;0.0
F3;20.387215350062434;21.73635816980982;20.66295114897066;20.56165851116475;0.3320096646146113;0.0
F4;0.0;0.0;0.0;0.0;0.0;100.0
F5;0.20817047278069367;6.073834541130964;2.3125818432144722;2.198088586967174;1.493636855302802;0.0
F6;0.04072894222463219;0.1885055874115551;0.09938461157629111;0.0932611878215539;0.03586520627289596;0.0
F7;0.04703688928339034;0.5842093856790598;0.29326484444098544;0.2744216621065334;0.12202611849466591;0.0
F8;100.0;100.00000000000045;100.00000000000004;100.0;1.3645380800150864e-13;0.0
F9;100.0;403.85822274470047;227.21347739143138;100.00000015001137;145.60238876622338;0.0
F10;413.65733976634874;413.65733976634874;413.65733976634874;413.65733976634874;0.0;0.0
