Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.0;0.0;0.0;0.0;0.0;100.0
F2;0.06246212136284157;15.120204655015186;6.4041483207842855;5.565664320218275;3.7576279391002125;0.0
F3;20.779180865431954;22.993838837549788;21.955766978151466;22.00370388878156;0.48361265042205787;0.0
F4;0.2564848865606564;0.39604840755396253;0.3326777795326052;0.33665163546049826;0.03499593145575091;0.0
F5;0.20817047278023892;126.11955322333665;16.526344403536132;4.2400493193486;35.99317853622556;0.0
F6;0.16989411942608967;0.7212712036623543;0.501247041804777;0.5207938176606604;0.1365340510779387;0.0
F7;0.20830421132768606;9.368043582341215;2.451145953415653;0.8316453130787522;3.313219721634455;0.0
F8;100.0;100.00000000000045;100.00000000000001;100.0;8.163514517232825e-14;0.0
F9;394.4171232276558;403.02973843486416;400.08984009794506;400.5253984710032;1.950459203494013;0.0
F10;413.65733976634874;413.788691383314;413.6828664260146;413.67435395269604;0.02879615333227064;0.0
