Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.0;0.0;0.0;0.0;0.0;100.0
F2;0.18736332311527804;36.6984920252271;6.260455275054573;3.6023240108074788;8.37012279061135;0.0
F3;0.5093859891030661;14.145531416275958;10.81533526119403;11.25691277156568;2.525834449410821;0.0
F4;0.0;0.2705227582198404;0.11892886166034107;0.11227496363369482;0.07136530274752002;3.3333333333333335
F5;0.0;12.584200110559095;1.7890771360626028;1.0990305494160566;3.0067733586654333;3.3333333333333335
F6;0.04379744088191728;1.0259766622830284;0.38151257803947375;0.4374154828914243;0.2106098968761356;0.0
F7;0.00029478681472028256;0.6326811162243757;0.15401903643532933;0.025038384036633943;0.17944128999241993;0.0
F8;11.563057354163448;64.88630017691821;32.67568057011983;32.38858434232202;12.009853733024485;0.0
F9;0.0;100.00000000000045;82.62731562026035;100.0;35.13874717338629;3.3333333333333335
F10;100.00771785701909;397.74286946998745;121.30204722233087;100.12344515330506;73.98000439442394;0.0
