Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.0;0.0;0.0;0.0;0.0;100.0
F2;0.18985015701946395;21.824703881131427;8.547662669159399;6.986708999608709;5.545333609607347;0.0
F3;10.887754171400616;13.256419831060384;12.108444594720511;12.10384354027957;0.5930245565351026;0.0
F4;0.09864705132417839;0.18773030066313368;0.14103767293441555;0.15229542512429362;0.028410868613694042;0.0
F5;0.0;1.4112450263844494;0.457226688019288;0.4162859692910388;0.39281189038528075;13.333333333333334
F6;2.0494955379035673e-05;0.5170779059142205;0.08938424063085222;0.026914018036791276;0.12716443279304862;0.0
F7;5.1891505336243426e-05;0.8104171979989587;0.1686232349135783;0.0021444066755975655;0.22838425355343014;0.0
F8;100.0;100.34611165488377;100.01153705516279;100.0;0.06212894344063885;0.0
F9;100.0;332.00919137636674;221.07844831316427;312.06197591520345;113.38165588530038;0.0
F10;397.74286946998745;443.37224131123867;405.46335416539455;398.00898944057735;16.949753985571153;0.0
