No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
2;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
3;705.1482279660613;5.14822796606131;0.0;0.0;0;49985
4;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
5;705.1482279660613;5.14822796606131;0.0;0.0;0;49986
6;705.1482279660613;5.14822796606131;0.0;0.0;0;49986
7;705.1482279660613;5.14822796606131;0.0;0.0;0;49985
8;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
9;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
10;705.1482279660613;5.14822796606131;0.0;0.0;0;49986
11;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
12;705.1482279660613;5.14822796606131;0.0;0.0;0;49987
13;705.1482279660613;5.14822796606131;0.0;0.0;0;49986
14;705.1482279660613;5.14822796606131;0.0;0.0;0;49985
15;705.1482279660613;5.14822796606131;0.0;0.0;0;49985
16;705.1482279660613;5.14822796606131;0.0;0.0;0;49989
17;705.1482279660613;5.14822796606131;0.0;0.0;0;49986
18;705.1482279660613;5.14822796606131;0.0;0.0;0;49987
19;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
20;705.1482279660613;5.14822796606131;0.0;0.0;0;49987
21;705.3991690610203;5.3991690610203;0.0;0.0;0;49987
22;705.1482279660613;5.14822796606131;0.0;0.0;0;49990
23;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
24;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
25;705.1482279660613;5.14822796606131;0.0;0.0;0;49987
26;705.1482279660613;5.14822796606131;0.0;0.0;0;49985
27;705.1482279660613;5.14822796606131;0.0;0.0;0;49984
28;705.1482279660613;5.14822796606131;0.0;0.0;0;49987
29;705.1482279660613;5.14822796606131;0.0;0.0;0;49985
30;705.1482279660613;5.14822796606131;0.0;0.0;0;49985
