0,33651
0,33443
0,33443
0,33338
0,32965
0,33547
0,33391
0,32911
0,33232
0,33755
0,33019
0,32857
0,33285
0,34162
0,32911
0,33443
0,33179
0,33019
0,33806
0,33391
0,33019
0,33338
0,33908
0,33179
0,32364
0,33443
0,32308
0,33755
0,33755
0,33908
