No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;2.0;0.0;0.0;0.0;9715;10796
2;2.0;0.0;0.0;0.0;9715;11863
3;2.0;0.0;0.0;0.0;9715;11331
4;2.0;0.0;0.0;0.0;9715;11331
5;2.0;0.0;0.0;0.0;9715;10437
6;2.0;0.0;0.0;0.0;9715;12216
7;2.0;0.0;0.0;0.0;9715;10975
8;2.0;0.0;0.0;0.0;9715;11863
9;2.0;0.0;0.0;0.0;9715;11509
10;2.0;0.0;0.0;0.0;9715;11686
11;2.0;0.0;0.0;0.0;9715;12040
12;2.0;0.0;0.0;0.0;9715;11509
13;2.0;0.0;0.0;0.0;9715;11153
14;2.0;0.0;0.0;0.0;9715;10975
15;2.0;0.0;0.0;0.0;9715;9896
16;2.0;0.0;0.0;0.0;9715;10437
17;2.0;0.0;0.0;0.0;9715;12040
18;2.0;0.0;0.0;0.0;9715;10077
19;2.0;0.0;0.0;0.0;9715;11331
20;2.0;0.0;0.0;0.0;9715;11153
21;2.0;0.0;0.0;0.0;9715;10077
22;2.0;0.0;0.0;0.0;9715;11509
23;2.0;0.0;0.0;0.0;9715;9896
24;2.0;0.0;0.0;0.0;100000;8071
25;2.0;0.0;0.0;0.0;9715;11863
