No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;189.31162966;0.0;0.0;0.0;69016;74631
2;189.31162966;0.0;0.0;0.0;71508;78612
3;189.31162966;0.0;0.0;0.0;70036;75530
4;189.31162966;0.0;0.0;0.0;73083;77339
5;189.31162966;0.0;0.0;0.0;79733;83270
6;189.31162966;0.0;0.0;0.0;72625;76700
7;189.31162966;0.0;0.0;0.0;68560;74415
8;189.31162966;0.0;0.0;0.0;70286;74952
9;189.31162966;0.0;0.0;0.0;67896;74198
10;189.31162966;0.0;0.0;0.0;75994;82557
11;189.31162966;0.0;0.0;0.0;69338;74523
12;189.31162966;0.0;0.0;0.0;74577;81458
13;189.31162966;0.0;0.0;0.0;79469;82671
14;189.31162966;0.0;0.0;0.0;82405;85935
15;189.31162966;0.0;0.0;0.0;67628;72912
16;189.31162966;0.0;0.0;0.0;75005;79292
17;189.31162966;0.0;0.0;0.0;69847;74523
18;189.31162966;0.0;0.0;0.0;73083;77866
19;189.31162966;0.0;0.0;0.0;69081;74361
20;189.31162966;0.0;0.0;0.0;67014;74143
21;189.31162966;0.0;0.0;0.0;69530;74361
22;189.31162966;0.0;0.0;0.0;75426;79337
23;189.31162966;0.0;0.0;0.0;68691;71628
24;189.31162966;0.0;0.0;0.0;77339;82210
25;189.31162966;0.0;0.0;0.0;74685;79157
