No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
0;1600.359069277015;0.3590692770148962;0.0;0;800;10000000
1;1600.1131628144124;0.11316281441236242;0.0;0;800;10000000
2;1600.193465020015;0.1934650200150827;0.0;0;800;10000000
3;1600.2543603562428;0.2543603562428416;0.0;0;800;10000000
4;1600.1501537711958;0.15015377119584628;0.0;0;800;10000000
5;1600.1257832764356;0.1257832764356408;0.0;0;800;10000000
6;1600.2023224599754;0.2023224599754485;0.0;0;800;10000000
7;1600.1531195528205;0.15311955282049894;0.0;0;800;10000000
8;1600.047175235657;0.04717523565705051;0.0;0;800;10000000
9;1600.192529353854;0.19252935385407;0.0;0;800;10000000
10;1600.2568760290912;0.2568760290912451;0.0;0;800;10000000
11;1600.1415016883107;0.14150168831065457;0.0;0;800;10000000
12;1600.1764440339925;0.1764440339925386;0.0;0;800;10000000
13;1600.1564511797915;0.15645117979147471;0.0;0;800;10000000
14;1600.1426892596376;0.14268925963756374;0.0;0;800;10000000
15;1600.1177932929206;0.11779329292062357;0.0;0;800;10000000
16;1600.1662285459574;0.16622854595743775;0.0;0;800;10000000
17;1600.1491697146657;0.1491697146657316;0.0;0;800;10000000
18;1600.1551240755423;0.15512407554228957;0.0;0;800;10000000
19;1600.1494099299337;0.14940992993365398;0.0;0;800;10000000
20;1600.1482142568202;0.14821425682021072;0.0;0;800;10000000
21;1600.1505471321573;0.15054713215727134;0.0;0;800;10000000
22;1600.1071344526608;0.10713445266082999;0.0;0;800;10000000
23;1600.1375430917985;0.13754309179853408;0.0;0;800;10000000
24;1600.2121562341076;0.2121562341076242;0.0;0;800;10000000
25;1600.100762554693;0.10076255469289208;0.0;0;800;10000000
26;1600.122526365357;0.12252636535708916;0.0;0;800;10000000
27;1600.1097428511443;0.10974285114434679;0.0;0;800;10000000
28;1600.0634182314516;0.06341823145157832;0.0;0;800;10000000
29;1600.154220930065;0.15422093006509385;0.0;0;800;10000000
