No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;-0.0;400.0056;0.0;0.0;35331;100000
2;-0.0;400.0056;0.0;0.0;500;100000
3;-0.0;400.0056;0.0;0.0;70978;100000
4;-0.0;400.0056;0.0;0.0;70889;100000
5;-0.0;400.0056;0.0;0.0;500;100000
6;-0.0;400.0056;0.0;0.0;29382;100000
7;-0.0;400.0056;0.0;0.0;500;100000
8;-0.0;400.0056;0.0;0.0;29427;100000
9;-0.0;400.0056;0.0;0.0;29433;100000
10;-0.0;400.0056;0.0;0.0;440;100000
11;-0.0;400.0056;0.0;0.0;29428;100000
12;-0.0;400.0056;0.0;0.0;70884;100000
13;-0.0;400.0056;0.0;0.0;440;100000
14;-40.060507212444904;359.9450927875551;1.0096665222603567;1.0096498555936901;100000;100000
15;100.0;500.0056;0.0;0.0;35417;100000
16;-0.0;400.0056;0.0;0.0;29372;100000
17;-0.0;400.0056;0.0;0.0;440;100000
18;-0.0;400.0056;0.0;0.0;504;100000
19;-0.0;400.0056;0.0;0.0;70810;100000
20;-0.0;400.0056;0.0;0.0;440;100000
21;-0.0;400.0056;0.0;0.0;29385;100000
22;-0.0;400.0056;0.0;0.0;29453;100000
23;-128.67855778585192;271.3270422141481;2.144642640009455;2.144642640009455;100000;100000
24;100.0;500.0056;0.5939088446506039;0.5938755113172706;100000;100000
25;-0.0;400.0056;0.0;0.0;29447;100000
