No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1600.8434350203856;0.8434350203856411;0;0;0;3000000
2;1600.8374084462343;0.837408446234349;0;0;0;3000000
3;1600.2749048144212;0.2749048144212338;0;0;0;3000000
4;1600.7056680874637;0.705668087463664;0;0;0;3000000
5;1600.5689517524681;0.5689517524681378;0;0;0;3000000
6;1600.7409602237644;0.7409602237644322;0;0;0;3000000
7;1600.1211653080106;0.12116530801063163;0;0;0;3000000
8;1600.359470039467;0.35947003946694167;0;0;0;3000000
9;1600.1022701334284;0.10227013342841929;0;0;0;3000000
10;1600.3374395106405;0.33743951064047906;0;0;0;3000000
11;1600.2902346501924;0.2902346501923603;0;0;0;3000000
12;1600.3594798477066;0.3594798477065524;0;0;0;3000000
13;1600.1723680275493;0.1723680275492825;0;0;0;3000000
14;1600.824756239425;0.8247562394249144;0;0;0;3000000
15;1600.7171786061858;0.7171786061858256;0;0;0;3000000
16;1600.2975928477479;0.29759284774786465;0;0;0;3000000
17;1600.0599547877744;0.05995478777435892;0;0;0;3000000
18;1600.6068544434868;0.6068544434867817;0;0;0;3000000
19;1600.4474766458152;0.4474766458151862;0;0;0;3000000
20;1600.5517110851993;0.5517110851992584;0;0;0;3000000
21;1600.5582956030285;0.5582956030284549;0;0;0;3000000
22;1600.6923469022572;0.6923469022572135;0;0;0;3000000
23;1600.2840992809367;0.2840992809367435;0;0;0;3000000
24;1600.3562095725447;0.3562095725446852;0;0;0;3000000
25;1600.2705845407738;0.2705845407738252;0;0;0;3000000
26;1600.4720398682668;0.4720398682668474;0;0;0;3000000
27;1600.5037988915528;0.5037988915528331;0;0;0;3000000
28;1604.8163446471358;4.816344647135793;0;0;0;3000000
29;1600.552059764733;0.5520597647330305;0;0;0;3000000
30;1600.7704414941272;0.7704414941272262;0;0;0;3000000
