No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;0.012665232788;0;0;0.0;162;11446
2;0.012665232788;0;0;0.0;108;11782
3;0.012665232788;0;0;0.0;108;26051
4;0.012665232788;0;0;0.0;108;10132
5;0.012665232788;0;0;0.0;162;10867
6;0.012665232788;0;0;0.0;108;28715
7;0.012665232788;0;0;0.0;162;12022
8;0.012665232788;0;0;0.0;108;48019
9;0.0126652974686895;6.46806895023e-08;0;0.0;108;100000
10;0.012665232788;0;0;0.0;162;14487
11;0.012665232788;0;0;0.0;162;12550
12;0.012665232788;0;0;0.0;108;11542
13;0.012665232788;0;0;0.0;108;45293
14;0.012665232788;0;0;0.0;108;50981
15;0.012665232788;0;0;0.0;108;13500
16;0.012665232788;0;0;0.0;162;10181
17;0.012665232788;0;0;0.0;108;11830
18;0.012665232788;0;0;0.0;108;10965
19;0.012665232788;0;0;0.0;108;12790
20;0.012665232788;0;0;0.0;108;12214
21;0.012665232788;0;0;0.0;108;30868
22;0.012665232788;0;0;0.0;162;12070
23;0.012665232788;0;0;0.0;108;35072
24;0.012665232788;0;0;0.0;108;11494
25;0.012665232788;0;0;0.0;108;12790
