No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;99.2385106835684;4.70305683535344e-05;0.0;0;4401;100000
2;99.2387693289437;0.000305675943749861;0.0;0;2880;100000
3;99.2385840390479;0.000120386047925081;0.0;0;423;100000
4;99.2386810295196;0.000217376519572099;0.0;0;774;100000
5;99.2385959715855;0.000132318585457369;0.0;0;2529;100000
6;99.2386018052345;0.000138152234484323;0.0;0;5337;100000
7;99.2396494569748;0.0011858039748347;0.0;0;2529;100000
8;107.353052032033;8.11458837903265;0.0;0;4869;100000
9;99.2474066784459;0.00894302544585912;0.0;0;891;100000
10;99.2397492350479;0.00128558204787055;0.0;0;5688;100000
11;99.2386665433151;0.000202890315094351;0.0;0;5337;100000
12;99.2396410835841;0.00117743058412145;0.0;0;4518;100000
13;99.2414260654779;0.00296241247794171;0.0;0;540;100000
14;99.2411091079383;0.00264545493830326;0.0;0;540;100000
15;99.2386034599261;0.000139806926085839;0.0;0;2295;100000
16;99.238658902059;0.000195249059018465;0.0;0;5571;100000
17;99.239171464265;0.000707811265016289;0.0;0;2646;100000
18;99.2391089632146;0.00064531021460823;0.0;0;4635;100000
19;99.238492306816;2.86538159741667e-05;0.0;0;4401;100000
20;99.2385201374583;5.64844582982005e-05;0.0;0;540;100000
21;99.2388882077128;0.000424554712822101;0.0;0;2295;100000
22;99.2387935335874;0.000329880587401021;0.0;0;1359;100000
23;99.2384965520644;3.28990644362648e-05;0.0;0;774;100000
24;99.2394208685292;0.000957215529211908;0.0;0;540;100000
25;99.2397008022716;0.00123714927163121;0.0;0;540;100000
