No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;263.895843377752;0;0.0;0;30;29001
2;263.89584337937;0;0.0;0;30;13971
3;263.895843377848;0;0.0;0;30;5370
4;263.895843376532;0;0.0;0;30;7920
5;263.895843386659;0;0.0;0;33;20065
6;263.895843383724;0;0.0;0;30;7887
7;263.895843384636;0;0.0;0;30;20360
8;263.895843380006;0;0.0;0;33;8220
9;263.895843377717;0;0.0;0;33;29768
10;263.895843382612;0;0.0;0;36;6564
11;263.895843385304;0;0.0;0;33;18997
12;263.895843378328;0;0.0;0;30;6642
13;263.895843376812;0;0.0;0;36;19122
14;263.895843384077;0;0.0;0;30;17237
15;263.895843387657;0;0.0;0;36;7365
16;263.895843389288;0;0.0;0;36;17799
17;263.895843381888;0;0.0;0;33;7131
18;263.895843376527;0;0.0;0;36;34197
19;263.895843383204;0;0.0;0;33;27136
20;263.895843378193;0;0.0;0;33;18948
21;263.895843377347;0;0.0;0;30;4407
22;263.895843377908;0;0.0;0;36;31669
23;263.895843385064;0;0.0;0;36;33697
24;263.895843379458;0;0.0;0;36;7299
25;263.895843377586;0;0.0;0;30;8853
