Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.060011194;1503.69555;485.1700184257333;352.02083604999996;401.21530963992103;0.0
F2;2.443250169939347;274.8022049;146.2409583524851;129.95319988274832;68.62261847826613;0.0
F3;5.14636198;52.61928232;27.934866976055677;25.492302875;12.0476289881523;0.0
F4;0.574133958;1.207499564;0.9729121998666668;0.9998114615;0.16571444898479895;0.0
F5;158.9698071;7617.768599;3553.943506493333;3518.5628505000004;2252.8458900241108;0.0
F6;0.400127027;140.8747577;39.1717512261;23.371465705;38.09657938837911;0.0
F7;100.5182164;1667.427014;767.1094947;662.0231822000001;488.2049044049861;0.0
F8;100.0;100.0;100.0;100.0;0.0;0.0
F9;328.2599609;334.0743766;330.83133955903327;330.5375413498204;1.1046344305569484;0.0
F10;397.6983308;398.4161205;398.04433705973736;398.0725789;0.20789095598441104;0.0
