Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.1372346868053853;987.2289136798659;161.2996640056955;51.14219442930269;231.68903831521942;0.0
F2;0.31227220519303955;225.03414522545563;25.830664318150276;11.98566128185621;45.58961577266698;0.0
F3;10.366920772420372;29.215171909055584;13.325420146965143;12.523960361446939;3.3181646326823935;0.0
F4;0.5255291758458043;1.055817690173626;0.7141000017445397;0.7046642370141853;0.13264643727578349;0.0
F5;116.67834214892832;3991.826510910618;985.5715779751582;510.25845871557885;965.1760304984756;0.0
F6;0.05214677287358427;237.60356692300866;17.986279523916696;1.390406415191137;50.17826832387166;0.0
F7;1.287059841633436;1599.4515341885399;472.97945114387585;409.5118001221458;344.00504752596515;0.0
F8;100.0;100.0;100.0;100.0;0.0;0.0
F9;100.00000000000045;332.6427970798359;276.39109225506;330.2726777030223;90.46787684961397;0.0
F10;100.10284078753102;444.231118174333;395.79257635006394;398.0957230240065;57.46789411760516;0.0
