Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.0;0.0;0.0;0.0;0.0;100.0
F2;0.20818791847705143;127.54513908190802;28.577884750188364;19.104906769686295;34.129786744081436;0.0
F3;15.566976513039549;18.126078072371;16.310423432640825;16.165480188939625;0.5492239787860674;0.0
F4;0.1780163598348281;0.3579648274160263;0.2860049842843485;0.28637945401794695;0.04167775503579089;0.0
F5;1.151076602926878;121.71520543867132;8.057900516905155;3.297112262947053;21.356861432198862;0.0
F6;0.05995478777435892;4.816344647135793;0.6165167027574322;0.48791937990984025;0.8118116568997205;0.0
F7;0.008562825799799612;0.9156661371812334;0.3327792938779263;0.31508215851613386;0.23105358878406304;0.0
F8;100.0;100.0;100.0;100.0;0.0;0.0
F9;389.6775826894318;391.8794744559573;390.3252697336502;389.82588100544126;0.7540598768552244;0.0
F10;400.0;400.0;400.0;400.0;0.0;0.0
