Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.0;0.0;0.0;0.0;0.0;100.0
F2;1.8012336092469923;15.276319022435928;5.9105406520383745;5.3100148294970495;3.355817007688757;0.0
F3;20.387215350062434;22.668548284983444;20.976712836855132;20.88692347488103;0.564032710573396;0.0
F4;0.2268890873633609;0.5281795917358068;0.37724935946615307;0.36421071030758867;0.07175206533559109;0.0
F5;0.20817047278023892;140.90696968196153;35.40913151468231;7.531133958146938;51.36853629292222;0.0
F6;0.3530354525389612;1.368914069099901;0.7028659554130627;0.6451334764809644;0.25512142888257777;0.0
F7;0.028101038611566764;0.9877844572561116;0.5157850434502051;0.495281023450616;0.323744377247707;0.0
F8;100.0;100.00000000000045;100.00000000000004;100.0;1.3645380800150864e-13;0.0
F9;403.6347233193501;415.3821750167954;409.4100736740845;409.3822640535925;2.9928722578447;0.0
F10;413.65733976634874;413.7940769076881;413.6708902120018;413.65843874464827;0.02743307728280567;0.0
