Problem;Best;Worst;Mean;Median;Std.;SR
F1;0.0;0.0;0.0;0.0;0.0;100.0
F2;0.11112909131588822;3.6004057953105075;1.2906659974258825;1.7549863698513946;1.0562945054030457;0.0
F3;20.387215350062434;20.56165851116475;20.393030122099177;20.387215350062434;0.03131350573378314;0.0
F4;0.0732808246532386;0.36131725774203005;0.18273540561246288;0.1761294834373075;0.0681906857854511;0.0
F5;1.3072147671780385;159.5564921040384;38.686522597111356;10.018529114808189;45.98628007069675;0.0
F6;0.04717523565705051;0.3590692770148962;0.15696983225741407;0.14978185056475013;0.05884892736937788;0.0
F7;0.01636723064348189;1.3290540875618717;0.47979449081159753;0.44116254375057906;0.23923787892246492;0.0
F8;100.0;100.00000000000045;100.00000000000044;100.00000000000045;8.163514517232825e-14;0.0
F9;0.0;418.2140689380776;110.60713563126973;100.00000000000045;62.685685203009285;3.3333333333333335
F10;399.0079535228456;399.0576720496765;399.0288638403755;399.03667369902337;0.017738223149990996;0.0
