No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;100;0;0;0;0;138368
2;100;0;0;0;0;129493
3;100;0;0;0;0;137303
4;100;0;0;0;0;134463
5;100;0;0;0;0;134463
6;100;0;0;0;0;129848
7;100;0;0;0;0;138368
8;100;0;0;0;0;136593
9;100;0;0;0;0;133043
10;100;0;0;0;0;135883
11;100;0;0;0;0;135528
12;100;0;0;0;0;130913
13;100;0;0;0;0;131268
14;100;0;0;0;0;134463
15;100;0;0;0;0;139078
16;100;0;0;0;0;130558
17;100;0;0;0;0;134463
18;100;0;0;0;0;133398
19;100;0;0;0;0;130558
20;100;0;0;0;0;136593
21;100;0;0;0;0;128783
22;100;0;0;0;0;130558
23;100;0;0;0;0;138368
24;100;0;0;0;0;130203
25;100;0;0;0;0;136948
26;100;0;0;0;0;133398
27;100;0;0;0;0;136238
28;100;0;0;0;0;133398
29;100;0;0;0;0;135528
30;100;0;0;0;0;135173
