No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1900.356430797349;0.3564307973490486;0;0;0;10000000
2;1900.2902818105458;0.2902818105458209;0;0;0;10000000
3;1900.396048407554;0.39604840755396253;0;0;0;10000000
4;1900.2564848865607;0.2564848865606564;0;0;0;10000000
5;1900.3157397860014;0.3157397860013589;0;0;0;10000000
6;1900.366172550579;0.36617255057899456;0;0;0;10000000
7;1900.30045995399;0.3004599539899573;0;0;0;10000000
8;1900.3858361480452;0.3858361480452004;0;0;0;10000000
9;1900.359195299113;0.3591952991130256;0;0;0;10000000
10;1900.3420489908515;0.342048990851481;0;0;0;10000000
11;1900.3002033312125;0.30020333121251497;0;0;0;10000000
12;1900.3268779322698;0.326877932269781;0;0;0;10000000
13;1900.2993759477133;0.2993759477133153;0;0;0;10000000
14;1900.3507144186433;0.35071441864329245;0;0;0;10000000
15;1900.3416510230404;0.34165102304041284;0;0;0;10000000
16;1900.3672586978346;0.3672586978345862;0;0;0;10000000
17;1900.388057815892;0.3880578158918979;0;0;0;10000000
18;1900.3162026272314;0.31620262723140513;0;0;0;10000000
19;1900.2860873937668;0.28608739376682024;0;0;0;10000000
20;1900.3468590438636;0.34685904386356015;0;0;0;10000000
21;1900.2860821728468;0.28608217284681814;0;0;0;10000000
22;1900.3060165761378;0.3060165761378357;0;0;0;10000000
23;1900.3007955788692;0.3007955788691561;0;0;0;10000000
24;1900.3757863694834;0.37578636948342137;0;0;0;10000000
25;1900.3049520047434;0.3049520047434271;0;0;0;10000000
26;1900.3452651853252;0.34526518532516093;0;0;0;10000000
27;1900.312714340339;0.31271434033897094;0;0;0;10000000
28;1900.3316522478806;0.3316522478805837;0;0;0;10000000
29;1900.3548338908197;0.3548338908196911;0;0;0;10000000
30;1900.370248157476;0.3702481574759986;0;0;0;10000000
