No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;7049.03695401074;1.07402229332365e-08;0.0;0;1210;200000
2;7049.03695402006;2.00552676687948e-08;0.0;0;1210;200000
3;7049.03695400862;0;0.0;0;1210;178662
4;7049.0369540086;0;0.0;0;1210;120951
5;7049.03695400702;0;0.0;0;1210;71462
6;7049.03695399608;0;0.0;0;1210;128673
7;7049.03695400306;0;0.0;0;1584;156382
8;7049.0369540069;0;0.0;0;1397;178504
9;7049.0369540097;0;0.0;0;1210;93046
10;7049.03695400876;0;0.0;0;1210;153624
11;7049.03695400804;0;0.0;0;1210;133893
12;7049.03695400595;0;0.0;0;1210;43710
13;7049.03695400893;0;0.0;0;1023;52580
14;7049.03695400795;0;0.0;0;1210;93717
15;7049.03695400966;0;0.0;0;1210;55234
16;7049.03695400548;0;0.0;0;1958;70168
17;7049.03695400836;0;0.0;0;1584;66371
18;7049.03695400809;0;0.0;0;1210;138060
19;7049.03695401022;1.02163539850153e-08;0.0;0;1958;200000
20;7049.03695400942;0;0.0;0;1210;155676
21;7049.03695400727;0;0.0;0;1210;105349
22;7049.03695399747;0;0.0;0;1210;164563
23;7049.03695400766;0;0.0;0;1210;65015
24;7049.03695400643;0;0.0;0;1210;127611
25;7049.03695400849;0;0.0;0;1210;73321
