No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;6061.154645797398;175.82187219739808;0.0;0.0;33;100000
2;6432.4962174202965;547.1634438202964;0.0;0.0;33;100000
3;6161.176536781929;275.8437631819288;0.0;0.0;33;100000
4;6060.13978815474;174.8070145547399;0.0;0.0;33;100000
5;6060.507384219973;175.17461061997255;0.0;0.0;33;100000
6;7054.721139705971;1169.3883661059708;0.0;0.0;33;100000
7;6059.714335068099;174.38156146809888;0.0;0.0;33;100000
8;6063.834051285044;178.50127768504353;0.0;0.0;33;100000
9;6059.71488824565;174.3821146456503;0.0;0.0;33;100000
10;6060.453454655368;175.12068105536764;0.0;0.0;33;100000
11;6090.527427788946;205.1946541889456;0.0;0.0;33;100000
12;6066.111528311449;180.77875471144853;0.0;0.0;33;100000
13;6133.475418790585;248.14264519058452;0.0;0.0;33;100000
14;6694.533739175193;809.2009655751926;0.0;0.0;33;100000
15;6120.153740373264;234.82096677326354;0.0;0.0;33;100000
16;6059.714335048488;174.38156144848745;0.0;0.0;33;100000
17;6076.864412902583;191.53163930258324;0.0;0.0;33;100000
18;6062.380002356991;177.047228756991;0.0;0.0;33;100000
19;6059.715008867315;174.38223526731508;0.0;0.0;33;100000
20;6061.57455960618;176.2417860061796;0.0;0.0;33;100000
21;6120.282097945847;234.94932434584734;0.0;0.0;33;100000
22;6059.7395234329;174.40674983289955;0.0;0.0;33;100000
23;6090.531743329159;205.19896972915922;0.0;0.0;33;100000
24;6063.337623472878;178.00484987287746;0.0;0.0;33;100000
25;6104.138936212936;218.80616261293562;0.0;0.0;33;100000
