No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1900.159108;0.159108;0.0;0.0;0;3e+06
2;1900.0975912;0.0975912;0.0;0.0;0;3e+06
3;1900.316923;0.316923;0.0;0.0;0;3e+06
4;1900.103052;0.103052;0.0;0.0;0;3e+06
5;1900.189242;0.189242;0.0;0.0;0;3e+06
6;1900.130511;0.130511;0.0;0.0;0;3e+06
7;1900.234197;0.234197;0.0;0.0;0;3e+06
8;1900.284004;0.284004;0.0;0.0;0;3e+06
9;1900.319312;0.319312;0.0;0.0;0;3e+06
10;1900.0617834;0.0617834;0.0;0.0;0;3e+06
11;1900.164477;0.164477;0.0;0.0;0;3e+06
12;1900.0;0;0.0;0.0;0;912558
13;1900.273242;0.273242;0.0;0.0;0;3e+06
14;1900.33124;0.33124;0.0;0.0;0;3e+06
15;1900.293705;0.293705;0.0;0.0;0;3e+06
16;1900.087506;0.087506;0.0;0.0;0;3e+06
17;1900.155975;0.155975;0.0;0.0;0;3e+06
18;1900.322814;0.322814;0.0;0.0;0;3e+06
19;1900.259172;0.259172;0.0;0.0;0;3e+06
20;1900.076432;0.076432;0.0;0.0;0;3e+06
21;1900.158115;0.158115;0.0;0.0;0;3e+06
22;1900.34071;0.34071;0.0;0.0;0;3e+06
23;1900.234915;0.234915;0.0;0.0;0;3e+06
24;1900.203208;0.203208;0.0;0.0;0;3e+06
25;1900.269483;0.269483;0.0;0.0;0;3e+06
26;1900.188594;0.188594;0.0;0.0;0;3e+06
27;1900.226913;0.226913;0.0;0.0;0;3e+06
28;1900.0;0;0.0;0.0;0;399775
29;1900.118838;0.118838;0.0;0.0;0;3e+06
30;1900.160775;0.160775;0.0;0.0;0;3e+06
