No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1705.28703;5.28703;0.0;0.0;0;3e+06
2;1710.0627;10.0627;0.0;0.0;0;3e+06
3;1710.9277;10.9277;0.0;0.0;0;3e+06
4;1706.28198;6.28198;0.0;0.0;0;3e+06
5;1710.3702;10.3702;0.0;0.0;0;3e+06
6;1702.45827;2.45827;0.0;0.0;0;3e+06
7;1711.5213;11.5213;0.0;0.0;0;3e+06
8;1705.28703;5.28703;0.0;0.0;0;3e+06
9;1701.15108;1.15108;0.0;0.0;0;3e+06
10;1706.28198;6.28198;0.0;0.0;0;3e+06
11;1718.3298;18.3298;0.0;0.0;0;3e+06
12;1707.12083;7.12083;0.0;0.0;0;3e+06
13;1711.5213;11.5213;0.0;0.0;0;3e+06
14;1706.28198;6.28198;0.0;0.0;0;3e+06
15;1702.45827;2.45827;0.0;0.0;0;3e+06
16;1721.5417;21.5417;0.0;0.0;0;3e+06
17;1703.45323;3.45323;0.0;0.0;0;3e+06
18;1702.30215;2.30215;0.0;0.0;0;3e+06
19;1718.5194;18.5194;0.0;0.0;0;3e+06
20;1715.6572;15.6572;0.0;0.0;0;3e+06
21;1701.30719;1.30719;0.0;0.0;0;3e+06
22;1709.68746;9.68746;0.0;0.0;0;3e+06
23;1711.4129;11.4129;0.0;0.0;0;3e+06
24;1702.30215;2.30215;0.0;0.0;0;3e+06
25;1703.88755;3.88755;0.0;0.0;0;3e+06
26;1719.637;19.637;0.0;0.0;0;3e+06
27;1706.28198;6.28198;0.0;0.0;0;3e+06
28;1702.45827;2.45827;0.0;0.0;0;3e+06
29;1705.44314;5.44314;0.0;0.0;0;3e+06
30;1702.45827;2.45827;0.0;0.0;0;3e+06
