   9.6580788e+02   1.1059677e+03   1.0035898e+03   8.3250609e+02   1.1109673e+03   1.0657250e+03   1.1644004e+03   9.6388607e+02   1.0384139e+03   1.2291591e+03   1.0420828e+03   1.1194375e+03   7.9535981e+02   1.0254727e+03   1.0489596e+03   1.1065923e+03   1.0007380e+03   8.9968586e+02   1.1323419e+03   9.4082766e+02   9.1941527e+02   9.3133432e+02   1.0945168e+03   9.2285402e+02   1.0522797e+03   9.1948753e+02   8.6547010e+02   1.0888679e+03   9.8308757e+02   1.1113839e+03
   9.6580788e+02   1.1059677e+03   1.0035898e+03   8.3250609e+02   1.1109673e+03   1.0657250e+03   1.1644004e+03   9.6388607e+02   1.0384139e+03   1.2291591e+03   1.0420828e+03   1.1194375e+03   7.9535981e+02   1.0254727e+03   1.0489596e+03   1.1065923e+03   1.0007380e+03   8.9968586e+02   1.1323419e+03   9.4082766e+02   9.1941527e+02   9.3133432e+02   1.0945168e+03   9.2285402e+02   1.0522797e+03   9.1948753e+02   8.6547010e+02   1.0888679e+03   9.8308757e+02   1.1113839e+03
   9.6580788e+02   1.0688958e+03   1.0035898e+03   8.3250609e+02   1.1017498e+03   1.0203760e+03   1.1129672e+03   9.6388607e+02   1.0267883e+03   9.9402603e+02   9.8591028e+02   1.0788187e+03   7.8826084e+02   1.0173064e+03   9.9619340e+02   1.0661361e+03   1.0007380e+03   8.9968586e+02   1.1160256e+03   9.4082766e+02   9.1941527e+02   9.3133432e+02   1.0927030e+03   9.2285402e+02   1.0522797e+03   8.5764866e+02   8.6547010e+02   9.5673391e+02   9.8308757e+02   1.0972376e+03
   8.9033189e+02   9.5633079e+02   8.1660527e+02   8.2781027e+02   9.2129699e+02   9.7482737e+02   8.6881648e+02   9.5176674e+02   9.1458375e+02   9.3671245e+02   9.1268413e+02   9.9577532e+02   7.8826084e+02   1.0061931e+03   9.6575924e+02   1.0157529e+03   9.6907450e+02   8.9968586e+02   1.0373449e+03   9.0131183e+02   8.1986501e+02   9.2417593e+02   1.0058851e+03   9.0770087e+02   1.0172450e+03   7.9772630e+02   8.3402635e+02   9.0750161e+02   9.7847220e+02   1.0576328e+03
   8.1615907e+02   8.2602888e+02   7.3828570e+02   7.2957799e+02   9.2129699e+02   8.6134975e+02   6.7907904e+02   8.9481739e+02   7.8050806e+02   7.5146864e+02   7.1315858e+02   8.8946274e+02   6.9947146e+02   9.5078678e+02   7.9835380e+02   9.0574792e+02   8.6148165e+02   8.5812985e+02   9.7306419e+02   8.5406845e+02   7.9277506e+02   9.1953775e+02   8.3165674e+02   8.8165100e+02   9.5912465e+02   7.2755975e+02   8.3402635e+02   8.0586078e+02   9.2942282e+02   9.2818576e+02
   6.8650672e+02   5.9580646e+02   5.8865630e+02   7.1580958e+02   6.7271083e+02   7.2154949e+02   6.4604805e+02   7.7045052e+02   6.3603546e+02   6.9687419e+02   6.5420931e+02   6.7038467e+02   5.4747573e+02   7.5435084e+02   6.8386448e+02   8.3919066e+02   6.7076526e+02   7.3627755e+02   7.3661869e+02   7.7224459e+02   5.9260958e+02   7.7091328e+02   7.8607498e+02   7.4689087e+02   6.8261018e+02   6.0676104e+02   5.9543891e+02   6.7861146e+02   7.6411791e+02   6.0715401e+02
   3.3979706e+02   4.4590430e+02   5.2021762e+02   4.9642447e+02   4.6922777e+02   5.4859425e+02   4.0795759e+02   4.8470737e+02   4.8199489e+02   5.0947850e+02   4.2969041e+02   5.2581337e+02   4.2433954e+02   5.5367867e+02   5.1724674e+02   5.3820319e+02   4.2335659e+02   5.3829063e+02   5.5759374e+02   4.6789808e+02   4.2887934e+02   4.4481934e+02   4.3473740e+02   4.1691358e+02   4.7774466e+02   5.3277973e+02   5.1256497e+02   5.0871433e+02   5.0104317e+02   4.8322851e+02
   2.8879868e+02   3.1214202e+02   3.3610556e+02   2.9025912e+02   2.6208806e+02   3.1921349e+02   3.0904985e+02   3.3226590e+02   2.7810274e+02   3.2201209e+02   3.2189607e+02   3.0295504e+02   2.6753734e+02   2.9664903e+02   3.1420343e+02   3.2058987e+02   3.0693052e+02   2.8131817e+02   3.4163457e+02   3.0311484e+02   2.9090810e+02   3.4636925e+02   2.4366526e+02   3.2737650e+02   2.8604044e+02   3.6055422e+02   3.3427141e+02   3.2659621e+02   2.8913007e+02   2.6973099e+02
   1.8059532e+02   1.7323603e+02   1.8580722e+02   1.4633402e+02   1.3566224e+02   1.8268682e+02   1.5684564e+02   1.8798774e+02   2.0075590e+02   1.9702516e+02   1.6574438e+02   1.8568032e+02   1.7075096e+02   1.8999436e+02   1.8999392e+02   1.8182174e+02   1.4729731e+02   1.8684671e+02   1.9338366e+02   1.8632829e+02   1.7217774e+02   1.7608927e+02   1.8703284e+02   1.7301145e+02   1.9716728e+02   1.6585484e+02   1.6945832e+02   1.6604136e+02   1.8891155e+02   2.0100844e+02
   1.0811812e+02   9.9086747e+01   1.1740281e+02   1.0997844e+02   9.5566461e+01   1.0540257e+02   1.1893527e+02   1.0727673e+02   1.0144434e+02   1.1698926e+02   1.0283691e+02   1.1438883e+02   1.1253122e+02   1.0572823e+02   1.0613200e+02   9.6815546e+01   1.0252256e+02   1.0019152e+02   1.0783268e+02   1.0581346e+02   1.0990601e+02   9.0971449e+01   1.0819409e+02   9.7454624e+01   1.0733172e+02   1.0285352e+02   8.7791519e+01   1.0404542e+02   1.1699733e+02   1.1047023e+02
   6.1797164e+01   6.0146919e+01   6.5351312e+01   6.1677402e+01   6.1123389e+01   6.4197337e+01   6.0827989e+01   6.5382954e+01   6.2489756e+01   6.0286597e+01   6.4402253e+01   6.5104539e+01   6.6140794e+01   6.3976908e+01   6.5896305e+01   5.9335494e+01   5.9418374e+01   6.5703213e+01   6.1519965e+01   6.3200162e+01   5.9373701e+01   5.5229765e+01   6.2770853e+01   5.3216092e+01   6.0910810e+01   5.7979371e+01   6.6608767e+01   5.7107262e+01   5.5707836e+01   6.6126546e+01
