No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;2994.4296998906534;0.005234090653630119;0.0;0.0;173;100000
2;2994.4244658;0.0;0.0;0.0;512;23269
3;2994.4244657567383;4.326147973188199e-08;0.0;0.0;116;100000
4;2994.4244658;0.0;0.0;0.0;408;52164
5;2994.4244657567365;4.326329872128554e-08;0.0;0.0;94;100000
6;2994.4244658;0.0;0.0;0.0;110;15710
7;2994.4244657567397;4.326011548982933e-08;0.0;0.0;217;100000
8;2994.4244658;0.0;0.0;0.0;176;21313
9;2994.4244658;0.0;0.0;0.0;233;35194
10;2994.4247933163024;0.0003275163026046357;0.0;0.0;346;100000
11;2994.4244703704003;4.570400506054284e-06;0.0;0.0;368;100000
12;2994.4244658;0.0;0.0;0.0;100;44621
13;2994.424467241719;1.4417191778193228e-06;0.0;0.0;334;100000
14;2994.4244657567365;4.326329872128554e-08;0.0;0.0;242;100000
15;2994.4244657567847;4.321509550209157e-08;0.0;0.0;225;100000
16;2994.427501423225;0.0030356232250596804;0.0;0.0;224;100000
17;2994.4244658;0.0;0.0;0.0;133;11583
18;2994.4244658;0.0;0.0;0.0;199;28549
19;2994.4244658;0.0;0.0;0.0;260;12970
20;2994.42446575679;4.3209638533880934e-08;0.0;0.0;57;100000
21;2994.4244658;0.0;0.0;0.0;274;19904
22;2994.4244658;0.0;0.0;0.0;152;45003
23;2994.4244657567992;4.3200543586863205e-08;0.0;0.0;784;100000
24;2994.424465756736;4.3263753468636423e-08;0.0;0.0;269;100000
25;2994.435555442735;0.011089642735441885;0.0;0.0;206;100000
