No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;2994.4244658;0.0;0.0;0.0;698;65992
2;2994.4244658;0.0;0.0;0.0;1529;62457
3;2994.424465756736;4.3263753468636423e-08;0.0;0.0;2628;100000
4;2994.4244658;0.0;0.0;0.0;280;61729
5;2994.4244658;0.0;0.0;0.0;3847;55369
6;2994.4244658;0.0;0.0;0.0;559;53029
7;2994.4244658;0.0;0.0;0.0;5181;53741
8;2994.4244658;0.0;0.0;0.0;280;65052
9;2994.4244658;0.0;0.0;0.0;280;66537
10;2994.4244658;0.0;0.0;0.0;3036;66761
11;2994.4244658;0.0;0.0;0.0;2217;64872
12;2994.4244658;0.0;0.0;0.0;2491;63424
13;2994.4244658;0.0;0.0;0.0;280;60141
14;2994.4244658;0.0;0.0;0.0;3442;65615
15;2994.4244658;0.0;0.0;0.0;2628;64782
16;2994.4244658;0.0;0.0;0.0;2900;63924
17;2994.4244658;0.0;0.0;0.0;280;65142
18;2994.4244658;0.0;0.0;0.0;5313;58535
19;2994.4244658;0.0;0.0;0.0;280;63072
20;2994.4244658;0.0;0.0;0.0;280;67727
21;2994.4244658;0.0;0.0;0.0;976;64722
22;2994.424465756736;4.3263753468636423e-08;0.0;0.0;2354;100000
23;2994.4244658;0.0;0.0;0.0;4249;54566
24;2994.4244658;0.0;0.0;0.0;3577;52300
25;2994.4244658;0.0;0.0;0.0;698;61117
