No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1.0765430833;0.0;0.0;0.0;1433;19868
2;1.0765430833;0.0;0.0;0.0;1138;18638
3;1.0765430833;0.0;0.0;0.0;2495;19774
4;1.0765430833;0.0;0.0;0.0;240;22079
5;1.0765430833;0.0;0.0;0.0;120;19962
6;1.0765430833;0.0;0.0;0.0;540;17678
7;1.0765430833;0.0;0.0;0.0;780;20150
8;1.0765430833;0.0;0.0;0.0;960;20056
9;1.0765430833;0.0;0.0;0.0;720;20937
10;1.0765430833;0.0;0.0;0.0;1728;19210
11;1.0765430833;0.0;0.0;0.0;1905;20569
12;1.0765430833;0.0;0.0;0.0;120;19680
13;1.0765430833;0.0;0.0;0.0;120;20477
14;1.0765430833;0.0;0.0;0.0;300;18686
15;1.0765430833;0.0;0.0;0.0;960;19492
16;1.0765430833;0.0;0.0;0.0;540;18686
17;1.0765430833;0.0;0.0;0.0;180;19727
18;1.0765430833;0.0;0.0;0.0;660;19821
19;1.0765430833;0.0;0.0;0.0;1551;19962
20;1.0765430833;0.0;0.0;0.0;2141;22034
21;1.0765430833;0.0;0.0;0.0;1079;18734
22;1.0765430833;0.0;0.0;0.0;1492;20385
23;1.0765430833;0.0;0.0;0.0;1492;19257
24;1.0765430833;0.0;0.0;0.0;420;17531
25;1.0765430833;0.0;0.0;0.0;960;20009
