No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;2.0;0;0.0;0;400;15333
2;2.0;0;0.0;0;400;12918
3;2.0;0;0.0;0;400;14134
4;2.0;0;0.0;0;400;13788
5;2.0;0;0.0;0;400;12918
6;2.0;0;0.0;0;400;12743
7;2.0;0;0.0;0;400;12743
8;2.0;0;0.0;0;400;14134
9;2.0;0;0.0;0;400;13788
10;2.0;0;0.0;0;400;12743
11;2.0;0;0.0;0;400;13788
12;2.0;0;0.0;0;400;13788
13;2.0;0;0.0;0;400;13615
14;2.0;0;0.0;0;400;12743
15;2.0;0;0.0;0;400;13441
16;2.0;0;0.0;0;400;13093
17;2.0;0;0.0;0;400;13788
18;2.0;0;0.0;0;400;13267
19;2.0;0;0.0;0;400;12918
20;2.0;0;0.0;0;400;13615
21;2.0;0;0.0;0;400;13267
22;2.0;0;0.0;0;400;15333
23;2.0;0;0.0;0;400;14134
24;2.0;0;0.0;0;400;14992
25;2.0;0;0.0;0;400;12918
