No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1102.3183379883876;2.3183379883876114;0;0;0;3000000
2;1102.484887563788;2.4848875637881065;0;0;0;3000000
3;1102.276700594537;2.276700594537033;0;0;0;3000000
4;1100.2081869692502;0.2081869692501641;0;0;0;3000000
5;1100.0832747876993;0.08327478769933805;0;0;0;3000000
6;1100.1665495754005;0.1665495754004951;0;0;0;3000000
7;1100.208186969252;0.2081869692519831;0;0;0;3000000
8;1100.208186969251;0.2081869692510736;0;0;0;3000000
9;1102.4016127760888;2.4016127760887684;0;0;0;3000000
10;1110.1632590220906;10.163259022090642;0;0;0;3000000
11;1100.1665495754005;0.1665495754004951;0;0;0;3000000
12;1100.2081869692502;0.2081869692501641;0;0;0;3000000
13;1100.1249121815508;0.12491218155082606;0;0;0;3000000
14;1102.3599753822382;2.35997538223819;0;0;0;3000000
15;1100.12491218155;0.12491218154991657;0;0;0;3000000
16;1100.208186969251;0.2081869692510736;0;0;0;3000000
17;1100.1665505311676;0.1665505311675588;0;0;0;3000000
18;1100.12491218155;0.12491218154991657;0;0;0;3000000
19;1102.4432501699375;2.443250169937528;0;0;0;3000000
20;1100.1249121815508;0.12491218155082606;0;0;0;3000000
21;1100.2081869692502;0.2081869692501641;0;0;0;3000000
22;1100.1665495754014;0.16654957540140458;0;0;0;3000000
23;1102.3183379883885;2.318337988388521;0;0;0;3000000
24;1102.3599753822382;2.35997538223819;0;0;0;3000000
25;1100.1665495754005;0.1665495754004951;0;0;0;3000000
26;1100.2081869692502;0.2081869692501641;0;0;0;3000000
27;1100.0832747877002;0.08327478770024754;0;0;0;3000000
28;1102.4848875637872;2.484887563787197;0;0;0;3000000
29;1100.2498243631017;0.24982436310165212;0;0;0;3000000
30;1102.4432501699384;2.4432501699384375;0;0;0;3000000
