   2.2536499e+10   4.0267086e+10   3.5780001e+10   3.6970988e+10   3.1142850e+10   3.2896032e+10   3.7128572e+10   3.0490126e+10   3.5478011e+10   3.3432047e+10   3.8901146e+10   3.4416917e+10   3.7800242e+10   3.6796749e+10   3.6586098e+10   3.3101882e+10   3.1483566e+10   2.5710682e+10   2.7424916e+10   3.1968409e+10   3.1833476e+10   3.1014526e+10   2.8657568e+10   2.6529879e+10   3.1069955e+10   4.3170680e+10   3.7976691e+10   2.8713990e+10   3.3755008e+10   4.0459785e+10
   2.2536499e+10   4.0267086e+10   3.5780001e+10   3.6970988e+10   3.1142850e+10   3.2896032e+10   3.7128572e+10   3.0490126e+10   3.5478011e+10   3.3432047e+10   3.8901146e+10   3.4416917e+10   3.7800242e+10   3.6796749e+10   3.6586098e+10   3.3101882e+10   3.1483566e+10   2.5710682e+10   2.7424916e+10   3.1968409e+10   3.1833476e+10   3.1014526e+10   2.8657568e+10   2.6529879e+10   3.1069955e+10   4.3170680e+10   3.7976691e+10   2.8713990e+10   3.3755008e+10   4.0459785e+10
   2.0485869e+10   4.0020576e+10   3.5780001e+10   3.5888897e+10   3.1142850e+10   3.2896032e+10   3.5885668e+10   3.0438830e+10   3.5478011e+10   3.3432047e+10   3.7725513e+10   3.4416917e+10   3.6721929e+10   3.4147025e+10   3.5272365e+10   3.3101882e+10   2.8117681e+10   2.5710682e+10   2.7424916e+10   2.7083294e+10   3.1833476e+10   2.8917284e+10   2.8295584e+10   2.6485790e+10   2.8691115e+10   4.0923093e+10   3.7976691e+10   2.8713990e+10   3.0630265e+10   3.7719653e+10
   2.0413757e+10   3.2008679e+10   3.5606836e+10   3.5888897e+10   3.1142850e+10   2.9754847e+10   3.5260873e+10   2.8072853e+10   3.5230728e+10   3.3432047e+10   2.9303156e+10   3.4028580e+10   3.3987297e+10   3.4147025e+10   3.5272365e+10   3.3101882e+10   2.8083375e+10   2.5710682e+10   2.7424916e+10   2.7083294e+10   3.1833476e+10   2.8917284e+10   2.8295584e+10   2.5582475e+10   1.7343854e+10   3.9264668e+10   3.6471452e+10   2.8586401e+10   3.0630265e+10   3.7719653e+10
   2.0413757e+10   3.1512332e+10   3.1385583e+10   2.5253184e+10   2.7684374e+10   2.6741684e+10   3.5260873e+10   2.8042306e+10   3.3547836e+10   3.2397179e+10   2.0307081e+10   2.6715513e+10   3.3987297e+10   3.3103728e+10   3.1252333e+10   2.3169469e+10   2.8083375e+10   2.3996676e+10   2.2269389e+10   2.4570997e+10   3.1833476e+10   2.1361390e+10   2.7173912e+10   2.5424444e+10   1.6911215e+10   3.2862936e+10   3.5250332e+10   2.8586401e+10   1.7543892e+10   3.3706962e+10
   1.9017318e+10   2.1972929e+10   2.3217632e+10   1.6536888e+10   2.6310140e+10   2.3628670e+10   2.0863358e+10   1.9367493e+10   2.5193484e+10   2.7393890e+10   1.7293751e+10   2.0826199e+10   2.3836487e+10   2.5448007e+10   2.3330417e+10   2.3169469e+10   1.8481106e+10   2.3996676e+10   2.0431298e+10   2.2521316e+10   2.7214342e+10   1.7967958e+10   2.4724956e+10   1.5968075e+10   1.6701975e+10   2.5982839e+10   2.7835813e+10   2.7056622e+10   1.7543892e+10   2.1248986e+10
   1.4364067e+10   1.2446592e+10   1.6181627e+10   1.3494037e+10   1.7481057e+10   1.4271886e+10   1.7031142e+10   1.7132876e+10   1.6818157e+10   1.5957751e+10   1.1483701e+10   1.4180683e+10   1.6469224e+10   1.7676428e+10   1.3479578e+10   1.7771472e+10   1.5626257e+10   1.3130479e+10   1.2111135e+10   1.3351441e+10   1.7088389e+10   1.0983474e+10   1.6710653e+10   1.4787350e+10   1.4651952e+10   1.7452340e+10   1.9413118e+10   2.3852468e+10   1.7202213e+10   1.2918510e+10
   9.6086024e+09   8.1437533e+09   7.6642480e+09   7.6441202e+09   8.8340182e+09   1.0499046e+10   9.5405336e+09   1.0171827e+10   1.0162431e+10   9.3563795e+09   8.7678977e+09   1.1870066e+10   8.3869542e+09   8.1423394e+09   9.9871157e+09   5.6478717e+09   1.0228960e+10   1.0011088e+10   9.0506305e+09   1.0356864e+10   1.1417934e+10   9.0252987e+09   1.0049543e+10   1.0489032e+10   1.0090445e+10   9.9105229e+09   1.0640303e+10   1.0995705e+10   1.0103741e+10   9.2362117e+09
   4.5301534e+09   4.2934800e+09   3.3924881e+09   5.3580158e+09   3.6169869e+09   5.0907589e+09   4.9307092e+09   3.9489035e+09   2.8071990e+09   2.1348036e+09   3.8251944e+09   3.5715064e+09   4.7306077e+09   3.9735930e+09   3.8263663e+09   3.7078182e+09   3.9059214e+09   4.8189438e+09   3.7687279e+09   4.0600956e+09   3.2321714e+09   4.2692585e+09   3.7027539e+09   3.5398497e+09   4.4960275e+09   4.5644057e+09   3.3344219e+09   3.3797985e+09   4.3194134e+09   4.3965724e+09
   8.6638851e+08   7.7828359e+08   8.9052132e+08   8.5909525e+08   8.4810749e+08   1.1838490e+09   9.2785941e+08   7.5775215e+08   1.0530788e+09   8.7523260e+08   1.0693003e+09   1.0917833e+09   9.0370609e+08   7.4979289e+08   1.0543971e+09   8.9005782e+08   8.6258436e+08   1.0849751e+09   1.2753884e+09   9.1483204e+08   8.8611671e+08   8.9470944e+08   1.1261327e+09   9.9167662e+08   6.0750386e+08   8.6122026e+08   1.1368597e+09   9.8925628e+08   8.3765755e+08   5.8810550e+08
   4.0823586e+07   6.5550115e+07   6.3948069e+07   6.5245565e+07   4.2479166e+07   4.6860260e+07   5.5168804e+07   6.3533023e+07   1.6457396e+07   4.7565344e+07   4.4323229e+07   4.6616737e+07   5.0654688e+07   4.2575256e+07   5.1754862e+07   5.9655441e+07   3.7921336e+07   6.6793756e+07   4.3946438e+07   6.1076740e+07   2.1224827e+07   6.0002454e+07   6.6150466e+07   4.7660281e+07   4.9661532e+07   5.9192093e+07   4.2065090e+07   3.1095127e+07   5.2724360e+07   4.8078888e+07
   1.7904246e+05   1.4927308e+05   1.2670080e+05   2.0997087e+05   3.1470915e+05   1.4099615e+05   3.0210863e+05   1.5730257e+05   3.3775228e+05   2.7341871e+05   1.9552662e+05   2.0336744e+05   2.5572145e+05   2.5658651e+05   2.4482696e+05   2.8572928e+05   1.5956740e+05   2.0361494e+05   1.7451221e+05   1.7911951e+05   2.2707974e+05   1.8503397e+05   2.9543961e+05   3.5416215e+05   1.8763438e+05   1.8818027e+05   2.0587300e+05   1.8595178e+05   2.8746190e+05   2.1758817e+05
   4.9376140e+02   3.4181240e+02   2.1125922e+02   1.8812570e+02   3.3355659e+02   1.9170516e+02   1.2757682e+02   2.7801436e+02   3.7937506e+02   2.9476038e+02   1.4876040e+02   3.3545571e+02   9.5469006e+01   2.6395822e+02   3.5219805e+02   1.5449142e+02   4.2441468e+02   2.0839859e+02   2.9138563e+02   3.9898375e+02   3.4301387e+02   3.3624226e+02   4.8991795e+02   3.8786633e+02   6.7527134e+01   1.6753789e+02   2.4171714e+02   2.5738333e+02   3.4691843e+02   3.1699193e+02
