   2.3400972e+03   4.4106861e+03   3.5867741e+03   2.6745198e+03   5.3517557e+03   3.2815580e+03   4.7129497e+03   3.3211232e+03   5.1974378e+03   3.7061038e+03   2.9569488e+03   4.0938776e+03   3.9653381e+03   3.3925331e+03   4.5919664e+03   2.8378637e+03   2.8058509e+03   4.1377293e+03   4.0824169e+03   4.0144295e+03   5.0053846e+03   5.0958885e+03   5.0365743e+03   3.1484947e+03   3.7394260e+03   3.3804354e+03   4.6180364e+03   3.7956684e+03   6.0872687e+03   4.1924651e+03
   2.3400972e+03   4.4106861e+03   3.5867741e+03   2.6745198e+03   5.3517557e+03   3.2815580e+03   4.7129497e+03   3.3211232e+03   5.1974378e+03   3.7061038e+03   2.9569488e+03   4.0938776e+03   3.9653381e+03   3.3925331e+03   4.5919664e+03   2.8378637e+03   2.8058509e+03   4.1377293e+03   4.0824169e+03   4.0144295e+03   5.0053846e+03   5.0958885e+03   5.0365743e+03   3.1484947e+03   3.7394260e+03   3.3804354e+03   4.6180364e+03   3.7956684e+03   6.0872687e+03   4.1924651e+03
   2.3400972e+03   4.1766428e+03   3.5867741e+03   2.6745198e+03   5.1968802e+03   3.2815580e+03   4.4156858e+03   3.3211232e+03   4.6551988e+03   3.6931651e+03   2.5952632e+03   3.3596861e+03   3.9356895e+03   2.8711854e+03   3.6235311e+03   2.8378637e+03   2.8058509e+03   4.1243147e+03   4.0824169e+03   4.0144295e+03   4.8283054e+03   5.0958885e+03   5.0365743e+03   3.0407726e+03   3.7027071e+03   3.3804354e+03   4.1017009e+03   3.6307994e+03   5.9334504e+03   4.1924651e+03
   2.3393513e+03   3.3563338e+03   3.4812554e+03   2.1824682e+03   4.3399272e+03   2.7150549e+03   4.0945845e+03   3.2929653e+03   3.9281472e+03   3.6828779e+03   2.3165934e+03   3.2025366e+03   3.8021814e+03   2.8568074e+03   3.6235311e+03   2.7817562e+03   2.8054118e+03   4.1243147e+03   3.8273465e+03   3.9942769e+03   3.5348772e+03   5.0958885e+03   3.4260957e+03   3.0407726e+03   2.9242173e+03   3.3804354e+03   3.7177208e+03   3.5829535e+03   5.3335872e+03   3.6064616e+03
   2.3393513e+03   3.3563338e+03   3.4259164e+03   2.1824682e+03   4.2942744e+03   2.7150549e+03   2.7362844e+03   3.2929052e+03   3.7371463e+03   3.6746778e+03   2.3165934e+03   2.8788314e+03   3.5413157e+03   2.5361669e+03   3.4062500e+03   2.7750491e+03   2.3698340e+03   3.7700315e+03   2.7948509e+03   2.6710434e+03   3.0883014e+03   4.3214680e+03   3.2361379e+03   2.9843594e+03   2.3066327e+03   3.3804354e+03   3.7156970e+03   2.9702864e+03   3.7753784e+03   2.5663881e+03
   1.8015592e+03   1.9964504e+03   2.7289824e+03   2.0924221e+03   2.0327610e+03   2.2948139e+03   1.8802540e+03   2.3317491e+03   1.7767437e+03   3.0334656e+03   2.1486335e+03   2.3107909e+03   2.7718433e+03   2.4647557e+03   2.8792149e+03   2.7420394e+03   2.0687739e+03   1.8215729e+03   2.7575067e+03   2.6710434e+03   2.5567837e+03   2.7030513e+03   2.7233807e+03   2.4120518e+03   1.4356873e+03   2.6722015e+03   2.5596422e+03   1.7930479e+03   2.9279674e+03   2.0022520e+03
   1.5133721e+03   1.3691970e+03   1.7006430e+03   1.7721656e+03   1.6643840e+03   1.3811815e+03   1.4990904e+03   1.5742998e+03   1.5502758e+03   1.5035431e+03   1.6298529e+03   1.6758651e+03   1.3675988e+03   1.7279255e+03   2.0502275e+03   1.3881287e+03   1.4663464e+03   1.3733004e+03   1.6057252e+03   1.8955591e+03   1.5927622e+03   1.4691081e+03   1.9878627e+03   1.3746835e+03   1.0703603e+03   1.4323842e+03   1.6559322e+03   1.6714482e+03   2.0285724e+03   1.2998093e+03
   9.7411041e+02   9.7136863e+02   9.6210065e+02   1.1700910e+03   1.1045708e+03   1.1880214e+03   1.2088159e+03   1.0586574e+03   1.0031581e+03   1.1287491e+03   9.8199674e+02   1.1523696e+03   1.0358743e+03   1.1723151e+03   8.9446724e+02   1.2015102e+03   9.9820381e+02   9.5657167e+02   1.1937232e+03   1.1118100e+03   1.0241302e+03   1.1040524e+03   1.3631976e+03   1.0355256e+03   8.7270759e+02   9.8329934e+02   1.0606648e+03   9.7710690e+02   1.3365976e+03   1.2725209e+03
   7.1679684e+02   7.9507425e+02   7.6997583e+02   6.7245618e+02   6.5756707e+02   7.9618839e+02   7.7615525e+02   7.3928089e+02   7.5165739e+02   7.8779005e+02   7.0407297e+02   6.8870178e+02   6.9106784e+02   7.9550273e+02   7.4649482e+02   7.9366459e+02   6.1565148e+02   7.8129232e+02   6.9978055e+02   7.7031591e+02   7.7198235e+02   7.3594857e+02   8.5386822e+02   6.4238176e+02   7.0463175e+02   5.9460430e+02   8.4277372e+02   7.1293467e+02   7.8209172e+02   8.1464350e+02
   5.5828416e+02   5.4453273e+02   5.4580320e+02   5.9294648e+02   5.6581479e+02   5.8564985e+02   5.5692034e+02   5.8316756e+02   5.7027208e+02   5.7360245e+02   5.6660938e+02   5.5336995e+02   5.7580148e+02   5.8742146e+02   5.7698048e+02   5.6483439e+02   5.4395618e+02   5.6812213e+02   5.9023460e+02   5.9375386e+02   5.2272024e+02   5.7831284e+02   5.8353938e+02   5.6520707e+02   5.7543612e+02   5.4138181e+02   5.4619849e+02   5.7946572e+02   5.4374548e+02   5.6489944e+02
