   4.7378925e+02   4.4612108e+02   5.1765761e+02   4.8295210e+02   4.8901511e+02   4.4388828e+02   4.5579166e+02   5.0048338e+02   5.2172519e+02   4.9669402e+02   4.5747229e+02   3.7479391e+02   4.8334530e+02   5.0015805e+02   4.6818024e+02   4.9284945e+02   4.7521890e+02   4.4882367e+02   5.0029987e+02   4.7952441e+02   3.6643666e+02   5.0227920e+02   4.2506574e+02   2.7339557e+02   5.3048097e+02   5.1240459e+02   4.4708912e+02   4.7003424e+02   4.4141209e+02   4.6408418e+02
   4.5803374e+02   4.4612108e+02   5.1737610e+02   4.8295210e+02   4.8901511e+02   4.4388828e+02   4.5568485e+02   4.9143484e+02   4.8214712e+02   4.9669402e+02   4.5747229e+02   3.7479391e+02   4.7072135e+02   5.0015805e+02   4.6818024e+02   4.8980848e+02   4.7521890e+02   4.4438134e+02   4.8876530e+02   4.6777789e+02   3.6643666e+02   4.9263111e+02   4.2212904e+02   2.7339557e+02   5.2933554e+02   5.0830562e+02   4.4708912e+02   4.6946224e+02   4.4141209e+02   4.6408418e+02
   3.8575196e+02   4.4612108e+02   4.9099357e+02   4.8295210e+02   4.2481268e+02   4.4388828e+02   4.5568485e+02   4.8292252e+02   4.0534247e+02   4.4674884e+02   4.4563177e+02   3.6250433e+02   4.7072135e+02   5.0015805e+02   4.6818024e+02   4.8006964e+02   4.5172560e+02   3.7599658e+02   4.6218780e+02   4.6777789e+02   3.6643666e+02   4.7461668e+02   4.2212904e+02   2.7339557e+02   3.7618108e+02   4.8945013e+02   4.4621807e+02   4.5503526e+02   4.0887967e+02   4.3645735e+02
   3.7432057e+02   4.4612108e+02   4.9099357e+02   4.8295210e+02   4.0726344e+02   4.3924823e+02   3.9524299e+02   4.8292252e+02   4.0534247e+02   4.4674884e+02   4.4563177e+02   3.6250433e+02   4.4409972e+02   4.9523016e+02   4.1095564e+02   4.7023691e+02   4.1295948e+02   3.7599658e+02   4.5197037e+02   4.1085930e+02   3.6643666e+02   4.7265689e+02   3.9632161e+02   2.7339557e+02   3.1668330e+02   4.4390659e+02   4.0237930e+02   4.5503526e+02   4.0420895e+02   4.3542219e+02
   3.6412211e+02   4.0322383e+02   4.3188250e+02   4.1732433e+02   4.0726344e+02   4.2486694e+02   3.9524299e+02   3.9628939e+02   4.0244329e+02   3.3136628e+02   4.1198022e+02   3.3616256e+02   4.1480091e+02   4.1954103e+02   3.7783832e+02   4.2790021e+02   4.1295948e+02   3.7599658e+02   3.8748515e+02   4.1085930e+02   2.9977611e+02   4.3494479e+02   3.6903844e+02   2.6436210e+02   3.1668330e+02   3.6596033e+02   4.0237930e+02   4.3071770e+02   3.8816850e+02   3.4717457e+02
   3.4062271e+02   3.3519179e+02   3.5096251e+02   3.0940050e+02   2.8117119e+02   3.8970246e+02   3.3814291e+02   3.5743721e+02   3.9955009e+02   2.8805227e+02   2.8178946e+02   3.3177950e+02   3.1556157e+02   3.6971226e+02   3.2195492e+02   2.4792009e+02   2.6380932e+02   3.6592401e+02   3.1180335e+02   3.7178741e+02   2.8284247e+02   4.1096414e+02   3.6471921e+02   2.4066292e+02   2.7788456e+02   3.3728312e+02   3.1468406e+02   3.4064025e+02   3.6692455e+02   3.2256867e+02
   2.5996642e+02   2.8507031e+02   3.1929171e+02   2.5060268e+02   2.4176853e+02   2.7082148e+02   3.0706368e+02   3.0724427e+02   2.4402847e+02   2.5883234e+02   2.3122312e+02   2.9611395e+02   2.3375999e+02   3.5239395e+02   2.9687794e+02   2.1467002e+02   2.1689960e+02   2.8281318e+02   2.4497424e+02   2.8251129e+02   2.2673095e+02   2.6196968e+02   2.4043662e+02   2.2660402e+02   2.6568941e+02   2.3633934e+02   3.0063048e+02   2.3862607e+02   3.2657643e+02   2.2904689e+02
   2.4084661e+02   2.4616990e+02   1.9754947e+02   2.2048128e+02   2.2679580e+02   2.2764556e+02   2.6020260e+02   2.5104691e+02   2.2470118e+02   1.8326537e+02   1.9745963e+02   2.5389127e+02   2.1204666e+02   2.3417091e+02   1.9662009e+02   1.9567000e+02   2.1689960e+02   2.6992093e+02   2.2574572e+02   2.0027485e+02   2.0253592e+02   2.4669740e+02   2.3041841e+02   2.2499778e+02   2.4434527e+02   1.8590263e+02   2.4280064e+02   2.1953013e+02   2.1506369e+02   2.1386224e+02
   1.5750208e+02   1.8625793e+02   1.7344535e+02   2.1833811e+02   1.9986508e+02   1.6055420e+02   1.9331306e+02   2.1703164e+02   1.7683778e+02   1.8050984e+02   1.7938310e+02   2.5389127e+02   1.7849529e+02   1.6512679e+02   1.8704409e+02   1.8463638e+02   2.0155939e+02   2.0672066e+02   1.7709163e+02   1.7245088e+02   1.6157662e+02   1.5015865e+02   1.7793489e+02   1.8038851e+02   1.9972319e+02   1.8082674e+02   1.9956946e+02   1.9795773e+02   1.6966880e+02   1.8460745e+02
   1.4517697e+02   1.6024124e+02   1.6491906e+02   1.6670478e+02   1.6343604e+02   1.3921266e+02   1.5003253e+02   1.5855934e+02   1.4516288e+02   1.5357388e+02   1.6873963e+02   1.7802344e+02   1.5536020e+02   1.5736587e+02   1.6899684e+02   1.6804150e+02   1.6537826e+02   1.7432276e+02   1.5978818e+02   1.3692916e+02   1.5037462e+02   1.3563864e+02   1.3861308e+02   1.5704422e+02   1.7387053e+02   1.5680743e+02   1.7201091e+02   1.8756160e+02   1.3849961e+02   1.5612285e+02
