No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;-4529.1197395;0.0;0.0;0.0;54008;89483
2;-4529.119739531003;3.100285539403558e-08;0.0;0.0;33475;100000
3;-4529.1197395;0.0;0.0;0.0;55630;90231
4;-4529.1197395;0.0;0.0;0.0;38231;91569
5;-4529.1197395;0.0;0.0;0.0;60292;90500
6;-4529.1197395;0.0;0.0;0.0;52042;89968
7;-4529.1197395;0.0;0.0;0.0;42481;88836
8;-4529.119739531003;3.100285539403558e-08;0.0;0.0;40570;100000
9;-4529.1197395;0.0;0.0;0.0;49995;89302
10;-4529.1197395;0.0;0.0;0.0;49395;92764
11;-4529.1197395;0.0;0.0;0.0;43330;90180
12;-4529.1197395;0.0;0.0;0.0;49995;89496
13;-4529.1197395;0.0;0.0;0.0;49092;89300
14;-4529.1197395;0.0;0.0;0.0;49696;91395
15;-4529.1197395;0.0;0.0;0.0;58337;90798
16;-4529.1197395;0.0;0.0;0.0;52042;90055
17;-4529.1197395;0.0;0.0;0.0;55096;89088
18;-4529.1197395;0.0;0.0;0.0;51466;89841
19;-4529.1197395;0.0;0.0;0.0;44332;90900
20;-4529.1197395;0.0;0.0;0.0;46605;88930
21;-4529.1197395;0.0;0.0;0.0;42652;89948
22;-4529.1197395;0.0;0.0;0.0;54826;89883
23;-4529.1197395;0.0;0.0;0.0;61813;90736
24;-4529.1197395;0.0;0.0;0.0;40746;92294
25;-4529.1197395;0.0;0.0;0.0;59447;90207
