No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1600.80226702497;0.8022670249699786;0;0;0;3000000
2;1600.588770549658;0.5887705496579656;0;0;0;3000000
3;1600.514319573803;0.5143195738030499;0;0;0;3000000
4;1600.8412813905884;0.8412813905883922;0;0;0;3000000
5;1600.550560967953;0.5505609679530608;0;0;0;3000000
6;1600.4055257948012;0.40552579480117856;0;0;0;3000000
7;1600.6503724300812;0.6503724300812337;0;0;0;3000000
8;1600.672972151995;0.6729721519950544;0;0;0;3000000
9;1600.5788071097802;0.5788071097802003;0;0;0;3000000
10;1600.5433209886917;0.5433209886916757;0;0;0;3000000
11;1600.7722810983355;0.7722810983354975;0;0;0;3000000
12;1600.506475901913;0.5064759019130634;0;0;0;3000000
13;1600.2642727307616;0.2642727307616042;0;0;0;3000000
14;1600.4012115857668;0.4012115857667595;0;0;0;3000000
15;1600.214583143732;0.21458314373194298;0;0;0;3000000
16;1600.4269009223906;0.42690092239058686;0;0;0;3000000
17;1600.280527456181;0.280527456181062;0;0;0;3000000
18;1600.4217259415532;0.4217259415531771;0;0;0;3000000
19;1600.7163302160582;0.7163302160581679;0;0;0;3000000
20;1600.5270454903148;0.5270454903147765;0;0;0;3000000
21;1600.5856316908012;0.585631690801165;0;0;0;3000000
22;1600.4972510905584;0.4972510905583931;0;0;0;3000000
23;1600.2129438706252;0.21294387062516762;0;0;0;3000000
24;1600.5503643487816;0.5503643487816134;0;0;0;3000000
25;1600.2885870528296;0.2885870528295982;0;0;0;3000000
26;1600.7033332372876;0.703333237287552;0;0;0;3000000
27;1600.271986072019;0.27198607201898994;0;0;0;3000000
28;1600.4595666226821;0.4595666226821322;0;0;0;3000000
29;1600.1778706603484;0.17787066034838972;0;0;0;3000000
30;1600.8077373902227;0.8077373902226554;0;0;0;3000000
