No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1.6702177263;0.0;0.0;0.0;9715;40770
2;1.6702177263;0.0;0.0;0.0;9715;39800
3;1.6702177263;0.0;0.0;0.0;9715;39433
4;1.6702177263;0.0;0.0;0.0;9715;39310
5;1.6702177263;0.0;0.0;0.0;9715;40529
6;1.6702177263;0.0;0.0;0.0;9715;41249
7;1.6702177263;0.0;0.0;0.0;9715;39556
8;1.6702177263;0.0;0.0;0.0;9715;39433
9;1.6702177263;0.0;0.0;0.0;9715;39556
10;1.6702177263;0.0;0.0;0.0;9715;38692
11;1.6702177263;0.0;0.0;0.0;9715;40770
12;1.6702177263;0.0;0.0;0.0;9715;40770
13;1.6702177263;0.0;0.0;0.0;9715;41130
14;1.6702177263;0.0;0.0;0.0;9715;39433
15;1.6702177263;0.0;0.0;0.0;9715;39310
16;1.6702177263;0.0;0.0;0.0;9715;39064
17;1.6702177263;0.0;0.0;0.0;9715;40890
18;1.6702177263;0.0;0.0;0.0;9715;40044
19;1.6702177263;0.0;0.0;0.0;9715;40408
20;1.6702177263;0.0;0.0;0.0;9715;39556
21;1.6702177263;0.0;0.0;0.0;9715;39800
22;1.6702177263;0.0;0.0;0.0;9715;38692
23;1.6702177263;0.0;0.0;0.0;9715;39187
24;1.6702177263;0.0;0.0;0.0;9715;38940
25;1.6702177263;0.0;0.0;0.0;9715;39064
