No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;2246.681120638378;46.6811206383782;0.0;0.0;0;1000001
2;2200.0;0;0.0;0.0;0;477024
3;2244.942655514835;44.9426555148352;0.0;0.0;0;1000001
4;2200.0;0;0.0;0.0;0;419054
5;2300.0;100;0.0;0.0;0;1000001
6;2200.0;0;0.0;0.0;0;421699
7;2236.0435833339593;36.0435833339593;0.0;0.0;0;1000001
8;2218.0300008718214;18.0300008718214;0.0;0.0;0;1000001
9;2200.0;0;0.0;0.0;0;513435
10;2242.975273344868;42.9752733448681;0.0;0.0;0;1000001
11;2200.0;0;0.0;0.0;0;479876
12;2300.0;100;0.0;0.0;0;1000001
13;2200.0;0;0.0;0.0;0;454441
14;2211.5630573526446;11.5630573526446;0.0;0.0;0;1000001
15;2300.0;100;0.0;0.0;0;1000001
16;2200.0;0;0.0;0.0;0;453405
17;2226.958112096367;26.9581120963671;0.0;0.0;0;1000001
18;2200.0;0;0.0;0.0;0;361277
19;2211.5630573526446;11.5630573526446;0.0;0.0;0;1000001
20;2211.2017952199244;11.2017952199244;0.0;0.0;0;1000001
21;2200.0;0;0.0;0.0;0;533884
22;2200.0;0;0.0;0.0;0;484701
23;2300.0;100;0.0;0.0;0;1000001
24;2200.0;0;0.0;0.0;0;509339
25;2200.0;0;0.0;0.0;0;433960
26;2200.0;0;0.0;0.0;0;430780
27;2300.0;100;0.0;0.0;0;1000001
28;2200.0;0;0.0;0.0;0;451770
29;2243.202778292754;43.2027782927539;0.0;0.0;0;1000001
30;2236.765261989109;36.7652619891091;0.0;0.0;0;1000001
