No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;1.6702177263;0.0;0.0;0.0;4786;31136
2;1.6702177263;0.0;0.0;0.0;4786;32074
3;1.6702177263;0.0;0.0;0.0;4786;32800
4;1.6702177263;0.0;0.0;0.0;4786;31471
5;1.6702177263;0.0;0.0;0.0;4786;30866
6;1.6702177263;0.0;0.0;0.0;4786;31605
7;1.6702177263;0.0;0.0;0.0;4786;31940
8;1.6702177263;0.0;0.0;0.0;4786;32272
9;1.6702177263;0.0;0.0;0.0;4786;31940
10;1.6702177263;0.0;0.0;0.0;4786;33586
11;1.6702177263;0.0;0.0;0.0;4786;33391
12;1.6702177263;0.0;0.0;0.0;4786;31136
13;1.6702177263;0.0;0.0;0.0;4786;33261
14;1.6702177263;0.0;0.0;0.0;4786;32338
15;1.6702177263;0.0;0.0;0.0;4786;31538
16;1.6702177263;0.0;0.0;0.0;4786;34236
17;1.6702177263;0.0;0.0;0.0;4786;31471
18;1.6702177263;0.0;0.0;0.0;4786;31404
19;1.6702177263;0.0;0.0;0.0;4786;31672
20;1.6702177263;0.0;0.0;0.0;4786;31940
21;1.6702177263;0.0;0.0;0.0;4786;31605
22;1.6702177263;0.0;0.0;0.0;4786;32536
23;1.6702177263;0.0;0.0;0.0;4786;30730
24;1.6702177263;0.0;0.0;0.0;4786;32272
25;1.6702177263;0.0;0.0;0.0;4786;31672
